"station","POSIXtime","parsivelStatus","precipCode","parsivelR","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","class31","class32"
"Military Airport Payerne",2014-04-08 05:20:00,0,0,2.463,0,0,43.912053806084,88.40036240587,212.436667524548,199.091172749852,241.250629581897,231.610333351826,117.831629995216,98.2613986089084,47.0630118698165,48.2468956576494,14.4324880490126,3.32475118891301,2.43498620901929,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:20:30,0,0,2.051,0,0,30.1013912663725,119.34216034268,233.474365045487,284.360721659147,300.353222310787,253.798471560318,189.094455316314,128.394190556108,42.9775692809808,25.7716337053282,6.79175908188831,5.86720798043472,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:21:00,0,0,1.526,0,0,13.9751110539049,69.1595136523022,181.55171364491,196.992998554776,375.613295351246,236.943532640499,83.1424935062108,84.8451843064939,24.8739865904554,15.8317474778541,8.67756039712347,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:21:30,0,0,2.365,0,0,10.7613783027306,83.5686291748321,200.34537411687,227.708528814963,373.272755260141,333.017064358446,227.823393883678,133.407527219829,51.1806232979345,25.3133146380652,14.9875837432054,6.64950237782602,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:22:00,0,0,2.079,0,0,21.3886077453641,63.4992167016089,165.129309597056,242.030151720542,414.038797736358,254.772890056001,209.396074157791,231.359330301433,69.4846928494898,8.99010478092845,21.648732073519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:22:30,0,0,2.308,0,0,19.8817827460804,78.6715192326502,269.991040177147,132.731995444548,222.847655290187,124.835250014933,189.73701281921,89.3429365439753,61.2816388325362,25.7716337053282,16.2996281112975,0,3.08431586475777,2.55541975001569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:23:00,0,0,2.495,0,0,12.1534380123303,66.5361620729954,223.956376794915,362.452825649778,659.896739285015,439.949681971172,261.646964571796,147.320700549112,107.171932180534,16.7815289243998,9.08338408679119,3.32475118891301,3.08431586475777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:23:30,0,0,3.2,0,0,18.7445391701624,117.095557975088,248.189768712296,444.154322138923,401.30980556475,501.769787893737,357.825818933734,220.596332852238,92.9036078469105,25.1722933865997,7.77133971869912,9.58310636804335,5.44291034957253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:24:00,0,0,2.946,0,0,21.8651929453386,72.2722120132298,329.452689838828,496.451469960026,635.501169516038,515.33816668189,316.265390710755,212.494077177469,87.6279182046344,39.474732810804,6.06820520242578,5.86720798043472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:24:30,0,0,2.955,0,0,17.4429495973406,85.1162600570804,254.614528435353,320.817659857661,491.905163854793,277.937776618635,290.051162914067,260.622109149179,115.55614755555,33.5630578487995,21.4854686340505,2.93360399021736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:25:00,0,0,3.932,0,0,10.1499974499026,87.9012345978586,241.728536273891,309.568843584962,433.222763305997,494.530738440429,369.133086484683,246.293796362831,159.794476392174,50.9439270919278,34.1383851928568,0,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:25:30,0,0,4.016,0,0,20.0734153123878,65.7415095244274,285.707785665346,469.060118643166,656.238051407793,674.887949302461,492.914707578138,223.700359131666,119.982998135281,59.3346915541278,22.3344385192866,2.93360399021736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:26:00,0,0,4.669,0,0,44.1341260564813,106.218129427191,314.187093656613,470.033072002643,775.168905615167,637.107860623866,757.428467162851,350.141986987168,171.073887302587,56.0383198011207,14.4324880490126,6.25835517913037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:26:30,0,0,4.288,0,0,26.9880947587984,103.069181737905,257.324846930762,501.92840397844,799.329863457962,612.620510555687,552.314932845784,245.759040452033,130.283799092793,47.2661569542753,10.8243660367595,9.58310636804335,0,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:27:00,0,0,4.491,0,0,22.4041127971952,82.0415832458122,284.806663592583,525.645777623854,660.350050972039,660.03510162364,388.034536391278,221.121569114468,196.390763817656,43.1525029484566,14.0080031063946,12.5167103582607,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:27:30,0,0,3.811,0,0,22.7385450767141,108.650821605816,328.899074663917,514.370932412925,619.112564341316,475.19434698627,310.912060150919,145.262593918742,73.1197716883752,34.9796804203397,6.79175908188831,5.86720798043472,2.43498620901929,0,2.12684194509839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:28:00,0,0,3.71,0,0,36.6680355731095,156.568329022867,370.37218859105,413.527726911571,427.895333344994,433.706557399326,213.190361674887,162.604496323135,93.6434911504005,35.5790207390684,18.5957057554586,5.86720798043472,5.80577103954403,0,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:28:30,0,0,5.19,0,0,22.2582812429385,84.4116953327745,371.012439834677,404.349255169468,475.908997083408,383.749194652736,183.195968504023,109.290739269092,69.4846928494898,38.6574505579924,21.224247130901,15.9618145313878,2.72145517478626,3.38217319855018,0.918409021747034,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:29:00,0,0,3.329,0,0,25.4911333490473,111.217751519526,276.372695782064,397.085511097318,377.375318540289,399.731127584969,172.166574882898,193.620339149347,93.6113223111183,46.4488747014637,7.77133971869912,9.97425356673903,7.87789655859179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:29:30,0,0,3.569,0,0,40.5970185953864,93.7243465117694,251.843457733732,372.409799271646,260.44310630974,335.276489404441,123.93592627272,72.1920479575654,82.0881054608837,16.7815289243998,10.9549767883342,6.25835517913037,5.44291034957253,3.78007592779138,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:30:00,0,0,4.712,0,0,19.8655320780802,80.8270710053394,202.304418850963,332.774407573322,263.94137735731,200.810500617662,181.116482958939,204.544135879769,58.6437940113982,41.9538223109995,28.8649760980253,15.8414615471737,5.44291034957253,3.52907567081044,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:30:30,0,0,3.819,0,0,22.2702469089288,76.835057158111,137.082005410168,265.567410681097,348.045127264004,268.294850894847,218.345982233832,228.660923830505,86.8558660618623,32.963717530071,18.5957057554586,9.19195916934776,2.43498620901929,3.38217319855018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:31:00,0,0,5.749,0,0,36.8519268386156,64.3032218792606,240.778427386964,306.200949524029,360.223299479584,352.107924574957,233.43902248041,183.488121892146,152.73764891175,25.1722933865997,19.1508014496514,12.1255631595651,10.5993517333781,3.36107229624194,0,0,0.546757966874598,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:31:30,0,0,5.964,0,0,21.2458080321522,94.2717962367132,205.653491176467,312.51039198923,386.045413373846,426.662499177083,291.904694172419,240.851247718077,111.239846237748,57.4549423726609,14.0080031063946,9.19195916934776,10.3436998836255,3.38217319855018,1.55423065218728,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:32:00,0,0,4.276,0,0,27.1308944720101,86.8486053637317,231.810310777469,301.965748970549,441.428259916649,430.638492248029,282.954786096378,187.498791223121,122.08074507584,17.3808692431283,32.0486131676604,17.9927711399998,5.44291034957253,0.97365592079475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:32:30,0,0,2.559,0,0,17.1094470824086,84.362914953632,261.21309508639,348.525673390946,493.503966421147,304.441708793386,178.309707053435,143.434200547268,83.4781379372343,21.276581314864,20.7997621882829,5.86720798043472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:33:00,0,0,2.284,0,0,26.0658087129591,80.2663717225271,193.132226168491,269.999150597034,360.25789918794,268.539486033086,174.178980249108,167.445444568242,40.0502049063032,30.866026414521,18.5957057554586,0,0,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:33:30,0,0,1.546,0,0,27.4634578416595,34.5499065710519,126.910063139915,347.138020170745,321.100616782087,192.813156460349,120.550006482773,63.6017011341548,23.2946858545535,9.08263942092602,11.570080529498,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:34:00,0,0,1.968,0,0,23.8171838206731,54.2969692296432,202.120626170222,299.004880887726,210.150809032121,338.997483610979,85.3895879252975,40.7703212398428,29.2170636141857,7.66978439989305,11.570080529498,5.031108523967,0,0.780286741537515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:34:30,0,0,1.584,0,0,8.69404218789865,88.4522607383667,304.179252403737,279.390618730026,161.212156484996,116.556561355033,87.0749087396127,40.7703212398428,36.3239169257444,7.66978439989305,11.570080529498,2.67277640335747,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:35:00,0,0,3.051,0,0,40.0303472918328,73.4109862966128,161.88473534456,209.733250296663,235.835127635988,80.7994913727871,91.5644441625746,143.381428582387,77.4625649914683,22.4752619523211,17.7467358702226,6.64950237782602,0,4.48846336242533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:35:30,0,0,4.248,0,0,22.2672150678839,81.3466003816951,99.561100588161,164.006530283968,155.695912226373,95.6523390516082,278.877017328003,89.2373926142128,78.1702794556761,43.7518432671851,7.21624402450632,6.64950237782602,0,4.64219850781398,0.918409021747034,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:36:00,0,0,6.126,0,0,29.3156593411927,106.882166092134,154.698326923563,324.427191548357,393.699164902578,283.392333711907,156.967618564414,109.290739269092,95.058920078816,52.3605496634681,32.30983467081,13.299004755652,5.44291034957253,6.43577520401483,2.12684194509839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:36:30,0,0,5.59,0,0,31.0756228554465,49.298028823759,87.1905395565084,169.585213788188,290.695833125412,402.306517282039,257.587886874935,115.306743265556,151.515233019026,43.7518432671851,24.8323691431541,18.8954185216052,5.44291034957253,4.48846336242533,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:37:00,0,0,3.869,0,0,17.1094470824086,39.3753478281575,116.390103457329,87.3101063127195,367.509961054418,218.039803925095,190.172307106886,148.394765246106,65.6244321356294,16.7815289243998,32.0486131676604,6.25835517913037,10.3128827676111,1.12739106618339,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:37:30,0,0,3.633,0,0,10.9610149293963,19.7839280550652,57.4077330844376,160.15730965407,165.715025635474,302.403978740798,239.582154650948,91.2954992445819,43.4279330309312,43.1525029484566,7.21624402450632,12.5167103582607,5.44291034957253,4.50956426473357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:38:00,0,0,1.79,0,0,9.81869025009234,33.1515340106982,129.147952685628,159.282770486666,112.683109226787,133.433529515038,85.3895879252975,40.7703212398428,30.4015391661122,18.1518230797469,9.12256349441185,2.35833212060953,2.03458102272828,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:38:30,0,0,5.715,0,0,20.1052294310849,43.3100080529165,113.253556895455,206.485479089698,202.516533614613,218.039803925095,76.4714039159964,89.2373926142128,61.2816388325362,16.1821886056712,7.77133971869912,6.25835517913037,7.87789655859179,3.38217319855018,0,0,0,0.440732651313784,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:39:00,0,0,1.684,0,0,8.41170376224329,35.6673377851286,139.497047563242,103.46206415675,202.826356792372,168.242276345047,101.810662526316,70.9403589573265,40.6669939494747,7.66978439989305,2.8925201323745,2.35833212060953,2.03458102272828,0.602948845733534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:39:30,0,0,2.879,0,0,13.6064579392049,42.0283769449019,84.5825799719159,149.350567754718,240.65299825574,278.091009617313,104.645079042942,87.2320579487248,54.0436499940477,33.5630578487995,22.2038277677118,6.25835517913037,2.72145517478626,2.10104698697814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:40:00,0,0,1.987,0,0,11.5946980135785,33.7701587383581,110.042486882603,154.854162608967,185.648390353861,188.932790195054,74.7158894346354,60.3400754349673,52.1169242847637,18.6631420397398,2.8925201323745,7.38944064457655,0,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:40:30,0,0,2.026,0,0,15.714193833575,58.9636500582217,104.674126055981,175.912612045002,257.13189571751,191.990194149932,141.874578317836,150.400099911595,51.6309870478849,26.9703143427853,14.0080031063946,2.93360399021736,2.43498620901929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:41:00,0,0,1.822,0,0,11.509996485882,50.7455853853599,84.7051669492102,145.435997658064,168.861515970867,124.777878565329,277.516160757217,125.572589418716,45.010070973205,32.9800729195401,2.8925201323745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:41:30,0,0,0.916,0,0,7.877537648357,21.7404109091319,50.5641603747901,104.654305137759,188.601905078933,141.512017115834,86.832152767538,50.4390504798787,19.6345067652025,0,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:42:00,0,0,0.867,0,0,8.96717952611921,36.7999305850958,92.0776126227936,170.366150985934,171.208614617005,120.784431568785,68.1298429406837,17.2554646378532,33.1533474887845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:42:30,0,0,1.216,0,0,8.55014865692867,45.9275949098393,142.8648668864,116.933037305243,234.835737336289,133.433529515038,106.736984906622,57.0784497357799,26.8481125103328,3.83489219994653,5.44474377858729,0,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:43:00,0,0,0.768,0,0,7.58066440423931,34.0431622459032,87.8806290881501,114.814080889283,170.597543522178,160.86408783253,50.7634123871761,31.8562424083444,10.6219462828144,3.09633918796727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:43:30,0,0,0.784,0,0,6.08074684832031,57.2670511535295,186.329683329262,201.132760507265,254.846294197142,130.223309197762,69.4657222140304,8.62773231892661,3.54064876093816,3.09633918796727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:44:00,0,0,0.661,0,0,18.8962189069812,28.6558939870766,148.765016530794,185.603091770108,158.136026306393,124.982123378657,26.0496458302614,31.8562424083444,10.6219462828144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:44:30,0,0,0.353,0,0,12.8834226125916,35.0632191512997,109.766811748941,108.319042029005,110.249145032765,30.6705497813642,16.2227408375127,27.6990564413544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:45:00,0,0,0.53,0,0,12.2207285581803,36.1481050553889,164.639452972103,149.571307131047,231.498766517423,53.6213626108432,43.416076383769,7.30038888524559,3.54064876093816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:45:30,0,0,0.422,0,0,5.6575284173168,25.2161257452343,103.059533867587,114.452996922037,89.001343227175,49.6378634619447,43.9365897682636,27.6990564413544,3.2064789997269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:46:00,0,0,0.517,0,0,11.4756623351562,14.3699694452704,94.5705659798423,60.2108100254178,136.823924116701,49.5896812115317,17.3664305535076,14.6007777704912,7.08129752187631,8.8761723388395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:46:30,0,0,0.643,0,0,11.6596573475493,23.8001896362237,99.3804736981334,60.0889516369393,44.9409024861465,54.8308670306366,34.7328611070152,7.30038888524559,14.1625950437526,2.68349396290496,2.17356090812589,2.08780505701163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:47:00,0,0,0.665,0,0,6.07667657152524,31.4089175025204,70.7640318206658,62.6305694537825,55.2121675733229,54.8308670306366,60.7825069372766,17.2554646378532,14.8063493639232,3.09633918796727,4.09140876823698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:47:30,0,0,0.698,0,0,7.7805602201726,21.5624940814937,42.0719528020253,52.7298655289002,112.333314658518,93.1318403240958,26.0496458302614,24.5558535230988,24.7845413265671,5.77983315087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:48:00,0,0,1.293,0,0,22.042880577094,56.7201120470121,196.258397101629,133.084816268921,115.67299642045,100.206998450029,106.736984906622,79.9098296300919,17.3723080949212,10.4820386798539,6.23004336203738,5.031108523967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:48:30,0,0,0.649,0,0,12.4459813762684,30.4330516198343,150.4405913429,86.009971700502,114.680420615739,124.982123378657,52.0992916605228,24.5558535230988,7.08129752187631,0,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:49:00,0,0,0.806,0,0,14.055960861281,31.4437770363435,94.2358313976283,128.71727491604,120.369476037661,76.6019465869189,102.862704047699,8.62773231892661,17.7032438046908,3.09633918796727,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:49:30,0,0,0.979,0,0,4.23625363766313,40.0894189523457,64.4235326691915,115.360434982683,194.234959376262,86.6811500851977,86.832152767538,31.8562424083444,10.6219462828144,11.9725115268067,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:50:00,0,0,1.339,0,0,17.9167040752247,32.5231235577325,66.1124364066127,144.974996431049,190.943175105486,232.058312200066,85.3895879252975,10.6002835223591,26.8481125103328,7.66978439989305,2.55222364621279,2.35833212060953,0,0.602948845733534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:50:30,0,0,1.003,0,0,12.0830939569052,44.725960943132,148.604531783437,153.40234229388,226.051208089274,153.474929205044,62.4000834838713,49.7397919126082,27.6585431511246,13.8056119198075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:51:00,0,0,0.91,0,0,10.2771611100806,22.1811691244576,74.513849161893,136.302669459826,143.222876147439,99.5825305629946,58.1107483905832,46.4570201788356,21.8876468857995,2.68349396290496,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Military Airport Payerne",2014-04-08 05:51:30,0,0,0.542,0,0,2.99389415227356,26.4199074794266,47.8187662303246,108.849715369672,120.542420687141,99.5825305629946,16.0305512801609,8.62773231892661,14.1625950437526,2.68349396290496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
